BRANCH_ID,Account_No,Cutomer_ID,Started_Year,Started_Month,Current Credit Balance
CC30245,ACC335031026,AIB7647P,2017,1,144913
CC30246,ACC335041472,E3ZVMQX7,2013,4,223763
CC30247,ACC335046342,L76XVQKT,2014,6,144875
CC30248,ACC335046833,LDUODEQQ,2015,4,577809
CC30249,ACC335055132,LKMLEBPZ,2016,1,288192
CC30250,ACC335076480,I2Z8ETAS,2017,7,282188
CC30251,ACC335083483,M9M5LE8J,2013,7,365161
CC30252,ACC335143734,KONHNJPR,2014,7,109782
CC30253,ACC335170536,BNK5ANWO,2015,10,30153
CC30254,ACC335264589,CTBQK2ZQ,2016,8,284905
CC30255,ACC335281163,VQSJADDA,2017,6,561412
CC30256,ACC335281555,EKOEJW9A,2013,1,485583
CC30257,ACC335297334,FW2WWKLD,2014,4,100738
CC30258,ACC335297686,GEBTUWIK,2015,4,83657
CC30259,ACC335317018,IHO3HUKN,2016,9,160056
CC30260,ACC33532577,8KCPNA7G,2017,9,338333
CC30261,ACC335329168,9MGNH7VD,2013,9,195301
CC30262,ACC335345802,J8C7ODBA,2014,9,410362
CC30263,ACC335346314,FAJQARRP,2015,9,303278
CC30264,ACC335446756,CFBCSFRZ,2016,4,574997
CC30265,ACC335488888,BDFANRYG,2017,9,429248
CC30266,ACC33549060,HSDVBEB5,2013,6,321689
CC30267,ACC335495343,BEVRPXAS,2014,1,491378
CC30268,ACC335504291,GIRKSV6C,2015,10,97014
CC30269,ACC335644983,AVRTNNZO,2016,10,202464
CC30270,ACC335711563,MECUVZPX,2017,10,131993
CC30271,ACC335778911,HNJ2V85W,2013,10,97964
CC30272,ACC335792090,BNA5OF2K,2014,10,168568
CC30273,ACC335803107,THP6UXGB,2015,4,238564
CC30274,ACC335806653,IAT9QET3,2016,9,49191
CC30275,ACC335830091,CMW9OEPJ,2017,9,329688
CC30276,ACC335851996,BR66QQEC,2015,9,168986
CC30277,ACC335862598,8PWJRE36,2016,9,496413
CC30278,ACC335875000,TV6SQHAQ,2017,9,233282
CC30279,ACC335881970,8KMPG3YN,2016,9,141284
CC30280,ACC335906441,KJBQZRQG,2017,9,335692
CC30281,ACC335916116,9JV9RJWK,2017,9,673094
CC30282,ACC3359292,GBVYFS4J,2013,7,444353
CC30283,ACC335941761,JPWR7DEP,2014,4,520239
CC30284,ACC335943963,LSKQOCMN,2015,6,116166
CC30285,ACC335956866,YZYJ9SIW,2016,1,442130
CC30286,ACC335964301,9D4JUS3A,2017,6,61237
CC30287,ACC335978672,FBX5H2GT,2013,4,161253
CC30288,ACC335991727,BMOZA4QC,2014,4,452732
CC30289,ACC336000025,M4EOOMS7,2015,6,404757
CC30290,ACC336006860,HP7KYSXV,2016,1,80674
CC30291,ACC336057618,KFVGKSOH,2017,1,467400
CC30292,ACC336058134,ZA6TCGTD,2013,4,303088
CC30293,ACC336084817,DYWE5EHZ,2014,6,911107
CC30294,ACC336173324,O6QHW6RA,2015,4,149777
CC30295,ACC336191244,QSQDEEPG,2016,6,153197
CC30296,ACC33619131,FSUOAQU6,2017,1,217626
CC30297,ACC33619526,S5MZ6SPA,2013,6,89167
CC30298,ACC3362111,B5XYKKQU,2014,7,120764
CC30299,ACC336233349,L6GXSEHY,2015,10,296495
CC30300,ACC336245305,2AEMQ5SJ,2016,8,529549
CC30301,ACC336251580,MNHABJSX,2017,10,211812
CC30302,ACC336262732,EKHVSX7G,2013,7,413839
CC30303,ACC336268650,3U9MSNZ2,2014,10,0
CC30304,ACC336343944,LMBU69VF,2015,10,190114
CC30305,ACC33637955,XLMGSHPS,2016,8,2698
CC30306,ACC336384840,WERVFW2C,2017,10,334628
CC30307,ACC336468608,BXOFNGRO,2013,7,491948
CC30308,ACC336477663,H2EQYZH4,2014,8,195985
CC30309,ACC336549870,R8F4XEFZ,2015,1,122322
CC30310,ACC336562121,LCY4YLCM,2016,4,238089
CC30311,ACC336563539,AZRWDUXR,2017,4,18677
CC30312,ACC336587557,GZKXQ3II,2013,6,176833
CC30313,ACC336597470,L9LD9QFP,2014,1,418798
CC30314,ACC336637547,KEQQMBHJ,2015,10,298072
CC30315,ACC336646123,GZYSFTCM,2016,4,339112
CC30316,ACC336673491,2W3DX6VB,2017,4,286216
CC30317,ACC336720420,PSRU6ND5,2013,4,17499
CC30318,ACC33673682,JYQX4TWE,2014,9,411293
CC30319,ACC336753768,NCOHSFFN,2015,9,600742
CC30320,ACC336775142,HNZXWHD6,2016,4,166288
CC30321,ACC336788562,YVTVYYRE,2017,10,121486
CC30322,ACC336803514,FVQUUGR8,2013,10,84930
CC30323,ACC336833371,QPQ2P9UP,2014,9,294728
CC30324,ACC33686282,URW5YDKE,2015,9,664316
CC30325,ACC336866463,ZNSV5QJJ,2016,9,40299
CC30326,ACC336905097,JKX3UCPN,2017,9,222908
CC30327,ACC336957224,MHCFJ9ZK,2013,9,239932
CC30328,ACC336963445,FGDGLZOQ,2014,9,427177
CC30329,ACC336969037,K5LWMPCM,2015,9,216999
CC30330,ACC336984071,QPLEFJM2,2016,9,368163
CC25034,ACC337013296,BDULFLYJ,2017,9,423434
CC25035,ACC337041729,FKOT4IUE,2013,9,2174911
CC25036,ACC337062763,7FUDRDSN,2014,9,686964
CC25037,ACC337065988,IAYBFCJH,2015,9,205162
CC25038,ACC337086605,JXPCVLPG,2016,7,196650
CC25039,ACC337098680,KDTWDE3Q,2017,10,259445
CC25040,ACC337101809,GK559XED,2013,8,420755
CC25041,ACC337104743,TYBKXTUY,2014,7,201913
CC25042,ACC337123975,55ZBBXLJ,2015,7,52611
CC25043,ACC337151982,8X9HDLMX,2016,10,85842
CC25044,ACC337154050,C5BWFEOM,2017,4,123576
CC25045,ACC337188026,KLURCDY9,2013,6,95247
CC25046,ACC337223624,MZAAK7DJ,2014,6,956460
CC25047,ACC337305786,EA3TRH6U,2015,6,313481
CC25048,ACC337412355,L8DAB4GP,2016,1,158346
CC25049,ACC33741470,CFUQPAHZ,2017,4,22591
CC25050,ACC337422572,8PF38ZAH,2013,4,71896
CC25051,ACC337424987,NXXYZYTA,2014,1,731861
CC25052,ACC337445474,TQYQIGXY,2015,4,13870
CC25053,ACC337513354,ZDNBKF3V,2016,4,130530
CC25054,ACC337513574,HZPUKENB,2017,6,789792
CC25055,ACC337551593,HOHYCTHF,2013,4,118769
CC25056,ACC337552541,J7F488PS,2014,1,180804
CC25057,ACC337556727,SUHNNAKZ,2015,7,287698
CC25058,ACC337557791,NFWMXHN6,2016,7,1102380
CC25059,ACC337561816,CWVHUDZT,2017,10,989387
CC25060,ACC337577793,XXFF5BNU,2013,8,799387
CC25061,ACC337614843,3VSITAGW,2014,10,857242
CC25062,ACC337639818,EHQ7HQEX,2015,1,401717
CC25063,ACC337658391,D4XFPDEW,2016,6,5776
CC25064,ACC337672860,2X4RNKXZ,2017,6,633536
CC25065,ACC337799460,MFPBEL4R,2013,10,66899
CC25066,ACC337838211,XX4MHDOI,2014,4,250857
CC25067,ACC337847106,GSCVGZ44,2015,4,214719
CC25068,ACC337874993,6EBUFP9K,2016,1,228019
CC25069,ACC337886615,HJPHMYSU,2017,1,398620
CC25070,ACC337919129,RSDIMTUA,2013,9,57836
CC25071,ACC337959793,B4ERYQZP,2014,9,196498
CC25072,ACC337971530,J2HTMARC,2015,9,101441
CC25073,ACC337976433,ACFDRTVZ,2016,9,54473
CC25074,ACC337984317,BNMKNYZR,2017,4,371032
CC25075,ACC337992895,OXDEVPN4,2013,4,99902
CC25076,ACC338025541,EQLKQVMK,2014,10,216828
CC25077,ACC338143140,YC5DSB3A,2015,8,370690
CC25078,ACC338200172,EYE4JYU5,2016,8,71326
CC25079,ACC338223866,A4R6FVYV,2017,10,479826
CC25080,ACC338248437,BK5IC2NS,2013,10,252624
CC25081,ACC338256841,BP7CHSQQ,2014,10,534356
CC25082,ACC338265527,KAOKHX4M,2015,8,756808
CC25083,ACC338269559,HMCF37JS,2016,8,334172
CC25084,ACC338289358,HPXPNJNJ,2017,6,30723
CC25085,ACC338304656,LZNIYWSV,2013,6,308408
CC25086,ACC338352384,W4BBUX25,2014,9,388968
CC25087,ACC338369460,WXLFTQY8,2015,9,180329
CC25088,ACC338391801,EBSXUMLM,2016,9,289921
CC25089,ACC338398261,UDBAQFGJ,2017,9,91960
CC25090,ACC338429961,NMDSNXDD,2013,9,100662
CC25091,ACC338493266,BPNZMF7S,2014,9,219507
CC25092,ACC338495454,5ZNVSEGT,2015,9,112062
CC25093,ACC338551756,MSC3LD7L,2016,9,420204
CC25094,ACC338561884,KEUWW8EW,2017,1,384389
CC25095,ACC338639334,MBJUE6G9,2013,6,104519
CC25096,ACC338661845,GAERFFQ5,2014,1,163970
CC25097,ACC338694707,GJTQGMCC,2015,6,142823
CC25098,ACC338709731,EBT3282F,2016,4,90212
CC25099,ACC338712552,9CGHMNUD,2017,6,66690
CC25100,ACC338737573,ZT3UMJIT,2013,4,168074
CC25101,ACC338748099,9S4YDA5S,2014,1,438197
CC25102,ACC338761672,MIGNB6VB,2015,4,1672
CC25103,ACC338766332,AXUSY3YP,2016,4,885305
CC25104,ACC33884776,NKTVEZQQ,2017,6,212819
CC25105,ACC338854192,X9XRZTRB,2013,6,259749
CC25106,ACC33886476,FNGGDNMQ,2014,1,346218
CC25107,ACC338866517,S8AUBCDP,2015,1,282321
CC25108,ACC33890205,NBXPTRCF,2016,1,195852
CC25109,ACC338905075,IHWQPJ63,2017,1,158992
CC25110,ACC338919160,BZVJPCYG,2013,10,79971
CC25111,ACC338922150,AKSXWZWP,2014,8,315039
CC25112,ACC33894422,T7488Z5M,2015,8,171152
CC25113,ACC338950018,YNWFGDG8,2016,10,864120
CC25114,ACC338960342,JO4U3XS9,2017,8,199006
CC25115,ACC338982715,IDO3UJIH,2014,10,93062
CC25116,ACC338988796,JNRHY3JR,2015,7,1294318
CC25117,ACC33900517,NOGKXRPM,2016,8,504792
CC25118,ACC339012351,CYV7Z7RR,2017,6,196023
CC25119,ACC339078200,FNNWUZUP,2013,4,57627
CC25120,ACC339098815,JWJLUBC2,2014,4,430597
CC25121,ACC339101005,M9B9Y2R9,2015,4,132297
CC25122,ACC339105044,TMWSWP22,2016,4,104633
CC25123,ACC339117119,NTQKOS6O,2017,9,122341
CC25124,ACC33917627,FWNCFCMG,2013,9,64733
CC25125,ACC339178547,8W3JQXYO,2014,9,215631
CC25126,ACC339209741,CUIE5F98,2015,9,136572
CC25127,ACC339218781,KY2X3RBT,2016,9,315723
CC25128,ACC339318450,EVJAKXGN,2017,1,721886
CC25129,ACC339338584,JAG6KKVZ,2013,9,881277
CC25130,ACC339364639,KHBUCRNE,2014,9,24016
CC25131,ACC339383883,2UD5XM8M,2015,1,239400
CC25132,ACC33938945,JIQTPOWY,2016,1,479199
CC25133,ACC339414847,5E8XUEF7,2017,1,108471
CC25134,ACC339460372,GF2PQFC7,2013,1,226005
CC25135,ACC339581916,HNRWQVZT,2014,7,76418
CC25136,ACC339647708,GXWSQRNN,2015,8,408291
CC25137,ACC339676892,VAC4ERCV,2016,10,357751
CC25138,ACC339705267,ZUYA3YKW,2017,9,171380
CC25139,ACC339707418,WHFFMV7E,2013,7,362425
CC25140,ACC339709865,QURJMD3Q,2014,1,327902
CC25141,ACC339760631,GYVSECS4,2015,9,190323
CC25142,ACC339824910,PNYYU9SW,2016,9,597892
CC25143,ACC33983079,IGXA8HM2,2017,9,245955
CC25144,ACC339837550,HG4QMBFW,2013,9,214377
CC25145,ACC339837631,9KEI4PP6,2014,9,159866
CC25146,ACC339848247,JCZP9SCK,2015,9,204934
CC25147,ACC339849174,KUYDQXZ3,2016,9,119985
CC25148,ACC339913848,NMTOSFHW,2017,9,485450
CC25149,ACC339930578,UBTKFXVK,2013,8,235733
CC25150,ACC33993256,FLK3WAT5,2014,7,510701
CC25151,ACC339938845,NKJCFQCW,2015,6,398791
CC25152,ACC340029177,ICSL9FIK,2016,4,528352
CC25153,ACC340070727,368YU3DS,2017,4,213484
CC25154,ACC34007135,DIMMDJJU,2013,1,316863
CC25155,ACC34010816,VBUQ2BKK,2014,4,168853
CC25156,ACC340112834,MDDKPHNR,2015,4,9709
CC25157,ACC340172670,JSRRZKJQ,2016,6,873164
CC25158,ACC340239548,NZWEHR5T,2017,1,611382
CC25159,ACC340247093,MAF2EYDQ,2013,1,302727
CC25160,ACC34024736,QJTBL7AO,2014,1,28272
CC25161,ACC340248499,X6FNT2XA,2015,6,499035
CC25162,ACC340250947,DGJBVKWH,2016,4,555826
CC25163,ACC340275577,UKBVFCA9,2017,6,453948
CC25164,ACC340307611,EHW7WKQZ,2013,1,329669
CC25165,ACC340311145,F9GQMWKZ,2014,1,541367
CC25166,ACC340384550,HUV8C7NS,2015,7,84892
CC25167,ACC340403710,ATWYQTD4,2016,8,100415
CC25168,ACC340433949,QNTOUEYE,2017,7,618241
CC25169,ACC340531843,JBA23STU,2013,7,74613
CC25170,ACC34054382,ZTTCGFYZ,2014,8,243352
CC25171,ACC340550698,E2T6HMA5,2015,1,99047
CC25172,ACC340587038,6AYKNZEN,2016,4,39425
CC25173,ACC340634385,N2CWENG2,2017,6,22078
CC25174,ACC340642758,XCSQ63BS,2013,10,32946
CC25175,ACC340671987,2BE49RFY,2014,7,259616
CC25176,ACC340672943,WL2RG3AX,2015,8,173261
CC25177,ACC340676292,NPB4DKKK,2016,8,355129
CC25178,ACC340678879,DP58WU8A,2017,4,418076
CC25179,ACC340691122,WUQFNUJQ,2013,4,471314
CC25180,ACC34070032,GZPZURWL,2014,1,0
CC25181,ACC34070858,YUXEBBBS,2015,4,836399
CC25182,ACC340746231,7Y3I79ZQ,2016,4,22420
CC25183,ACC340754752,ZALEP4XG,2017,4,280364
CC25184,ACC34075784,DHJYWQCC,2013,4,75468
CC25185,ACC340766277,JHI4DWUN,2014,9,80351
CC25186,ACC340811207,UVHXE99K,2015,1,153026
CC25187,ACC340851523,DFVK6REP,2016,3,246468
CC25188,ACC340898702,B6CTVUZP,2017,4,464322
CC25189,ACC340899581,YBVXFWKO,2013,4,171570
CC25190,ACC340910036,BEGXATXR,2014,10,223820
CC25191,ACC34091300,TWM5ZD74,2015,8,51946
CC25192,ACC340916451,8IK2WYDP,2016,10,186751
CC25193,ACC340941617,DULK8HAM,2017,7,247437
CC25194,ACC340952225,JQVJL3AH,2013,10,178619
CC25195,ACC340973348,5RC4GPL4,2014,9,477033
CC25196,ACC340978258,65RNCAWU,2015,10,240198
CC25197,ACC340982609,IYPYNCFG,2016,9,69502
CC25198,ACC340989724,AJNAXRYZ,2017,9,182324
CC25199,ACC340997130,BBKQNXHO,2013,9,88844
CC25200,ACC341016952,PKKYHDCS,2014,9,76627
CC25201,ACC341023115,DSHPT2EH,2015,9,93062
CC25202,ACC341054903,MRXAAOHY,2016,9,311163
CC25203,ACC341068426,NYW5PKNF,2017,9,48127
CC25204,ACC341084478,WYEYGGD7,2013,7,72998
CC25205,ACC341112131,YBNFFHZM,2014,9,258381
CC25206,ACC341130723,ZCLS5TMC,2015,1,729011
CC25207,ACC341138808,HEZU4YLQ,2016,6,283670
CC25208,ACC341138943,DTVRDNHU,2017,6,386783
CC25209,ACC341176891,8LKHCZ5D,2013,6,37012
CC25210,ACC341184721,JD3ZPSLI,2014,4,196802
CC25211,ACC341186472,HVYTDJDT,2015,6,343406
CC25212,ACC341226306,AY7UU9EE,2016,6,38988
CC25213,ACC341229791,ALKDNSPA,2017,1,33345
CC25214,ACC341236386,JWLI2UU9,2013,1,227126
CC25215,ACC341259980,RDAQGPTD,2014,4,300998
CC25216,ACC341261819,XT7COMWE,2015,6,1406
CC25217,ACC341284675,8T3HKVU3,2016,4,779
CC25218,ACC341311810,CEN94OFA,2017,1,292239
CC25219,ACC34131718,75INZFQ2,2013,1,209988
CC25220,ACC341350385,HYA2XLEZ,2014,4,191824
CC25221,ACC341353984,BBEM2HZX,2015,4,501600
CC25222,ACC34136000,BQPA8VQ4,2016,1,345515
CC25223,ACC341383833,G3D4X79K,2017,4,414884
CC25224,ACC341406867,7JQSXMOH,2013,10,579880
CC25225,ACC341474947,GCQFX27P,2014,7,362786
CC25226,ACC341485065,4NMT5BMB,2015,7,145464
CC25227,ACC341504861,DFAMHQKJ,2016,8,324178
CC25228,ACC34152176,RGWMG4TU,2013,8,974510
CC25229,ACC341528319,TNCMUJXD,2014,7,70870
CC25230,ACC341532356,SW43ECLD,2015,1,122721
CC25231,ACC341607641,XESTY5YS,2016,4,391229
CC25232,ACC341634861,PKJWMAH9,2013,1,278844
CC25233,ACC341663277,4NFCN5UJ,2014,6,113126
CC25234,ACC341667855,TTH6UFPD,2015,1,97774
CC25235,ACC3417064,BHXC7ROH,2016,8,183521
CC25236,ACC341770224,ZWKZPUEN,2013,9,118085
CC25237,ACC341772265,R3X23VV3,2014,9,574370
CC25238,ACC341773195,WC5VUXHO,2015,4,285152
CC25239,ACC341786324,LUANGZVX,2016,7,227449
CC25240,ACC34179744,SWFWRKQB,2013,7,119472
CC25241,ACC341817132,D286KCQG,2014,9,86298
CC25242,ACC341863458,LQGMAXAK,2015,9,341221
CC25243,ACC341865927,8WT4I5JV,2016,9,315742
CC25244,ACC341874246,X54L9SHH,2017,9,218956
CC25245,ACC34187650,46SR9VNN,2013,9,304209
CC25246,ACC341916347,INTDEFJD,2014,8,258096
CC25247,ACC341917036,84LQIKV7,2015,10,382774
CC25248,ACC341926786,EYVVYZTO,2016,4,340423
CC25249,ACC341930950,I4HSPQCR,2017,4,87533
CC25250,ACC341937244,9VR8JQGS,2013,6,313671
CC25251,ACC341946340,NP9DHU82,2014,6,341069
CC25252,ACC341953280,YBK8MVLX,2015,6,275291
CC25253,ACC341956037,CC3SKONU,2016,4,64809
CC25254,ACC34197752,AOYQQ7F9,2017,4,90744
CC25255,ACC34206449,T4TL89BB,2013,1,34124
CC25256,ACC342078497,OKE7QCE6,2014,4,109421
CC25257,ACC342082417,J64XQAM9,2015,4,219526
CC25258,ACC342088545,GOVHZDCH,2016,1,53789
CC25259,ACC342093380,E5SR6PJZ,2017,6,150138
CC25260,ACC34210801,DGOSQW7P,2014,4,233244
CC25261,ACC342114139,MHAWTJ9X,2015,6,142139
CC25262,ACC342119567,XD2T38XK,2016,7,54758
CC25263,ACC342135445,C827XTNU,2017,8,214776
CC25264,ACC342135708,NK9QM2KY,2015,10,218728
CC25265,ACC342154636,FUWEHQAI,2016,10,92226
CC25266,ACC342164589,CCRCDAPV,2017,8,62605
CC25267,ACC342170642,SRVOXRFX,2016,10,104310
CC25268,ACC342181389,JBJSFNF9,2017,7,129751
CC25269,ACC342183550,FMWC3VZS,2014,10,372134
CC25270,ACC342229795,5A9SYWNB,2015,10,65360
CC25271,ACC3422684,GCSM4QCR,2016,4,93537
CC25272,ACC3422762,KW3BZCYP,2017,10,209665
CC25273,ACC342286610,F6HEWZCL,2013,4,106020
CC25274,ACC342319291,3N9R46CU,2014,4,388759
CC25275,ACC342324459,KYP5N3QZ,2015,4,308940
CC25276,ACC342358065,VAQQRK7L,2016,6,265829
CC25277,ACC342375946,HEHGR9AH,2017,4,582578
CC25278,ACC342394881,33ZEZDPB,2013,4,208867
CC25279,ACC342414682,EWZIJEIR,2014,1,99503
CC25280,ACC342424052,VJRGQHHE,2015,9,13205
CC25281,ACC342431295,KDBAJZ2D,2016,9,120593
CC25282,ACC34243140,4BUXZHUU,2017,9,41629
CC25283,ACC342436629,RWNOGSJM,2013,9,244834
CC25284,ACC342521463,BVFYSNND,2014,9,368543
CC25285,ACC342547092,VLHGD5VN,2015,9,326306
CC25286,ACC342558391,RKDU8ZKE,2016,4,192508
CC25287,ACC342593248,JCVCIEWE,2017,4,119168
CC25288,ACC342610786,AQXKQMBG,2013,4,264594
CC25289,ACC342670221,U4JKVNY6,2014,10,87419
CC25290,ACC342687657,HU4JBAAE,2015,8,264347
CC25291,ACC342736741,J2XK6MTQ,2016,8,41287
CC25292,ACC342742109,6WSOYYCY,2017,9,327313
CC25293,ACC342752219,SJF4WNHK,2013,9,183369
CC25294,ACC342754555,FS9VDCD8,2014,9,73967
CC25295,ACC342773867,PUKY9YTR,2015,9,156389
CC25296,ACC342784889,D8NYTDEV,2016,9,132810
CC25297,ACC342823674,UKNBDPFP,2017,9,37354
CC25298,ACC342826686,BWVJHST8,2013,9,173698
CC25299,ACC342830442,N7B7VLYF,2014,9,204839
CC25300,ACC342879862,CBAZBEZQ,2015,9,60933
CC25301,ACC342936677,E8BRNYNH,2016,9,170221
CC25302,ACC342944183,QDEQP9RO,2017,7,56962
CC25303,ACC342959261,YNPVYZTS,2013,4,190931
CC25304,ACC342963806,NJDAU4Y6,2014,4,626620
CC25305,ACC342996925,BUQRYKSQ,2015,6,221825
CC25306,ACC343061392,XV5VEYQB,2016,4,562913
CC25307,ACC343068261,BAWHRQXY,2017,1,201704
CC25308,ACC343084666,Y3BNRH5W,2013,4,365826
CC25309,ACC343129462,AFJBTL9Q,2014,4,114038
CC25310,ACC343180945,36BIRALY,2015,6,653904
CC25311,ACC343191245,UMJA3ENM,2016,6,49761
CC25312,ACC343199411,UWQF7BBV,2017,4,243656
CC25313,ACC343226092,OFCIX6GY,2013,6,243846
CC25314,ACC343258939,CTHWBSZT,2014,1,528257
CC25315,ACC343271530,5HEXWFGW,2015,4,569848
CC25316,ACC343275639,FXAGU899,2016,4,313329
CC25317,ACC343288633,XQLNE8SB,2017,1,177080
CC25318,ACC343290225,XFYJ2CQM,2013,6,465633
CC25319,ACC34329077,QZ48DUJ7,2014,1,11286
CC25320,ACC343292651,7ERQZ4BB,2015,4,179512
CC25321,ACC343328441,BPYP3A8N,2016,6,206663
CC25322,ACC343328826,GZDEZHAW,2017,4,80769
CC25323,ACC343353190,KKHBUNBQ,2013,8,153919
CC25324,ACC343385112,EDQESV6T,2014,8,300314
CC25325,ACC343396205,SSED3XWC,2015,10,256215
CC25326,ACC343458039,WXXCAPZN,2016,10,246259
CC25327,ACC343516431,9EDLZG2H,2017,7,49172
CC25328,ACC343547152,GAPKHUPM,2013,10,273828
CC25329,ACC343554698,EO9X2CRI,2014,7,88616
CC25330,ACC343572138,HCKQEMXJ,2015,7,22686
CC25331,ACC343578193,WYRDC5OG,2016,4,459724
CC25332,ACC343586506,VCT5V4AP,2017,1,185041
CC25333,ACC343606430,NWXRRXPG,2013,4,86355
CC25334,ACC343607218,JAGEQRUM,2014,10,94544
CC25335,ACC34361983,G74BZPXU,2015,4,180082
CC25336,ACC343715343,F4YBVJ2E,2016,4,1691
CC25337,ACC343726960,BQBTPWOB,2017,4,140258
CC25338,ACC343753246,XTPQN7DF,2013,1,650142
CC25339,ACC343768313,2HRG5QUE,2014,1,149416
CC25340,ACC343774903,KHVAGJD6,2015,4,152494
CC25341,ACC343796321,5WFNQRQA,2016,10,493221
CC25342,ACC343798043,MEMTFNFF,2017,10,15010
CC25343,ACC343841305,JZNNXBNW,2013,9,387182
CC25344,ACC343866356,B6MFSKDB,2014,9,412528
CC25345,ACC343889014,QWPDINCU,2015,9,264233
CC25346,ACC343905910,IWGVZMSJ,2016,9,224257
CC25347,ACC343934546,WEPWBXQ5,2017,9,236740
CC25348,ACC343938727,EJPUAYAA,2013,9,204440
CC25349,ACC343968045,LD2UFP9G,2014,9,241547
CC25350,ACC344032982,E5VEPYHZ,2015,4,142462
CC25351,ACC344042731,7TDB2DQA,2016,1,470136
CC25352,ACC344048376,XKAUTSGK,2017,1,364800
CC25353,ACC344074757,EJRYHCSK,2013,10,138244
CC25354,ACC344180523,IHVRCXTW,2014,9,48944
CC25355,ACC344196569,KFNDQX55,2015,8,442643
CC25356,ACC344206082,6SPHSMPA,2016,4,30970
CC25357,ACC344211591,MNCLHRXT,2017,9,116470
CC25358,ACC344213677,PP7PACVG,2013,9,136971
CC25359,ACC34422163,E4SQGARZ,2014,9,462764
CC25360,ACC344222289,JWREMZAT,2015,7,140144
CC25361,ACC344224877,VR5AAD63,2016,10,578930
CC25362,ACC344236135,CTR6XSR4,2017,4,686280
CC25363,ACC344289648,EVWTY5VQ,2013,1,70072
CC25364,ACC34430870,H8XPPBSB,2014,1,970653
CC25365,ACC344328845,CVHDLKJG,2015,4,84664
CC25366,ACC344330242,B3USPBLC,2016,1,647026
CC25367,ACC344340902,YPQTDJRJ,2017,4,75810
CC25368,ACC344354429,4XYGFCYD,2013,6,137047
CC25369,ACC344367469,U3BK9CHS,2014,6,280763
CC25370,ACC34437767,KVVE96PM,2015,6,177023
CC25371,ACC344411121,WMSX8ZSQ,2016,4,112689
CC25372,ACC344423712,EXWGPVCE,2017,1,567226
CC25373,ACC344437057,F5IN6WUQ,2013,4,47519
CC25374,ACC34444264,DTVGMYXU,2014,10,64657
CC25375,ACC344455779,4FGTHMYT,2015,7,109231
CC25376,ACC344470400,HETBQUDM,2016,7,1116003
CC25377,ACC344473958,6GFQBXBC,2017,7,91352
CC25378,ACC344526136,HB2YGIM8,2013,10,125628
CC25379,ACC344565149,LM4CCWKC,2014,6,7714
CC25380,ACC344606488,WDQD6TKH,2015,4,103474
CC25381,ACC344628053,N9CF9CIR,2016,8,831592
CC25382,ACC344656169,MVASZNQA,2017,9,969
CC25383,ACC344696091,HABHDX39,2013,9,171817
CC25384,ACC344703615,9POWRIQD,2014,9,397879
CC25385,ACC344705573,3VJAKBXP,2015,9,98553
CC25386,ACC344740488,W8TQWG2G,2016,9,430198
CC25387,ACC344741802,MN5XRG2J,2017,4,80845
CC25388,ACC344761778,C7JQHL4M,2013,1,132544
CC25389,ACC344935496,DF7OGEGZ,2014,10,279148
CC25390,ACC344957216,3UZWWWLA,2015,8,603440
CC25391,ACC34496778,IC4RMETK,2016,8,387809
CC25392,ACC344979601,K9MZI5WK,2017,7,44327
CC25393,ACC344988756,JKFCVZM7,2013,9,261041
CC25394,ACC344991920,MUNJJTAG,2014,10,422826
CC25395,ACC345013051,DMYB3QUN,2015,6,706306
CC25396,ACC34502522,BYAFZVYM,2016,9,364249
CC25397,ACC34505029,NYHSHLGP,2017,9,90934
CC25398,ACC345091936,7CQ3P2MS,2013,9,417924
CC25399,ACC34511591,EKZNDWSW,2014,9,164350
CC25400,ACC345170123,IWOHQYBX,2015,9,828837
CC25401,ACC345187567,JCUTPSLA,2016,9,195928
CC25402,ACC345223737,HHZCYZJU,2017,9,379278
CC25403,ACC345253282,XB89GQPL,2013,10,10336
CC25404,ACC345256215,2XJWXRMQ,2014,1,65379
CC25405,ACC345279508,29TBE8VT,2015,1,417392
CC25406,ACC345307416,C7QSB7KK,2016,1,28462
CC25407,ACC345368708,2EGFDU3N,2017,4,217493
CC25408,ACC34537103,6X9ZENFE,2013,1,97679
CC25409,ACC345381643,Q445VXVY,2014,4,250325
CC25410,ACC345390136,DFQRDY6H,2015,1,183388
CC25411,ACC345396032,VKSXFQBL,2016,6,756105
CC25412,ACC345417265,MM68YDBO,2017,1,147649
CC25413,ACC345460311,MVYDFRFQ,2013,6,267387
CC25414,ACC345496651,CY83IRXH,2014,1,951140
CC25415,ACC345532129,YGRGZAGB,2015,4,421363
CC25416,ACC345537984,DDRTMK2Y,2016,4,17822
CC25417,ACC345593505,YX99MDA3,2017,6,107445
CC25418,ACC345658119,WJQSOC48,2013,4,47652
CC25419,ACC345675352,INVWQG7D,2014,10,275899
CC25420,ACC345747456,59WECQQH,2015,7,6612
CC25421,ACC345798364,MLFAURUQ,2016,7,179664
CC25422,ACC345804757,CMPVHJKX,2017,7,588734
CC25423,ACC345821404,NXRQAD78,2013,10,532912
CC25424,ACC345836997,WG4RQR2N,2014,8,234327
CC25425,ACC345884482,EBACSXOZ,2015,10,88597
CC25426,ACC345887777,L8EMCQ8V,2016,10,801743
CC25427,ACC345890508,I6HYNIRH,2017,6,760
CC25428,ACC345894374,D49S9E8G,2013,4,177935
