Credit_Card_ID,Account_No,net_yearly_income,yearly_debt_payments,credit_limit,avg_percentage_credit_card_limit_used_2018,avg_percentage_credit_card_limit_used_2019,avg_percentage_credit_card_limit_used_2020,Exp_year,Exp_month
C8140749,ACC216632844,160024.61,36487.88,32281.2,0.62,0.92,NA,2022,7
C8418959,ACC216657801,46913.02,14207.93,7877.72,0.56,0.8,0.94,2021,10
C7114861,ACC216705822,141022.34,37436.06,23013.96,0.68,0.53,NA,2022,9
C6731119,ACC216708073,141563.1,29834.48,35905.74,0.71,0.88,0.95,2021,9
C5220785,ACC216717984,224932.41,42918.76,28170.4,0.86,NA,0.99,2022,9
C7517215,ACC216768560,142678.65,30603.77,14991.9,0.83,0.94,0.76,2021,9
C7695167,ACC216778270,155959.7,31644.05,18120.77,0.55,0.7,0.53,2021,8
C2336741,ACC216785225,254708.73,50824.62,58312.95,NA,0.33,0.67,2021,10
C2212621,ACC216792240,114161.85,21304.84,16668.31,NA,NA,0.68,2022,9
C6521927,ACC216809649,218112.59,72674.32,31975.28,1.02,0.74,0.9,2021,9
C5511462,ACC216842159,215270.94,20778.13,43672.87,0.6,0.74,0.46,2022,9
C5097918,ACC216847896,146047.06,43819.39,37629.6,0.82,0.65,0.98,2021,8
C9030559,ACC216869192,106304.35,51430.72,13812.71,0.61,0.99,0.89,2021,10
C7114647,ACC216879579,104274.74,34446.55,12399.24,0.66,0.84,0.64,2021,8
C7131524,ACC216911619,196399.4,28171.86,31767.04,0.98,NA,0.85,2021,7
C8034052,ACC216995851,403390.29,46353.73,88451.24,0.73,0.56,0.76,2022,10
C2018746,ACC217018451,154580.11,36327.33,54237.79,1.07,0.85,0.63,2021,10
C8337343,ACC217024736,202586.24,28328.44,22619.31,0.8,0.38,0.84,2021,8
C6538482,ACC217044274,170696.07,23657.88,22346.58,0.84,NA,NA,2021,10
C5018454,ACC21707231,113746.99,22981.11,26492.39,0.84,0.73,0.96,2021,8
C1911190,ACC217079633,194389.29,38673.54,48352.08,NA,0.99,0.55,2021,8
C3823141,ACC21709330,200449.45,62697.79,46256.03,0.86,0.97,NA,2022,4
C3516440,ACC217097770,88069.14,16393.58,10557.45,0.84,0.91,NA,2022,1
C1917990,ACC217106821,219427.75,24337.8,73244.99,0.83,NA,0.91,2021,1
C4138630,ACC217133250,210143.85,53646.5,42823.26,0.48,1,0.78,2021,1
C8131675,ACC21713423,278412.21,20690.79,81368.73,0.58,1.02,0.62,2021,6
C2361133,ACC217166984,290949.14,34281.3,66332.42,0.22,1.09,0.39,2022,4
C1411976,ACC217202802,148911.11,15824.05,35803.54,0.35,1.09,0.83,2021,4
C5635187,ACC217227198,77673.21,18571.45,27079.38,0.27,0.71,0.67,2021,4
C5350512,ACC217244747,101062.29,21063.21,14345.43,NA,NA,0.98,2021,6
C7229879,ACC217245062,375434.01,22111.45,67668.47,0.7,NA,0.77,2022,6
C6615257,ACC217263349,217641.97,25576.03,55431.8,1.07,0.56,0.39,2022,1
C2013920,ACC217279292,295670.09,27319.35,52808.1,0.68,0.82,NA,2022,1
C2837540,ACC217286591,109381.81,12276.52,36956.43,0.97,0.88,NA,2021,6
C6020718,ACC2172870,217511.73,30084.69,63372.07,0.69,NA,0.85,2021,4
C4720781,ACC217318834,144499.41,13605.38,36371.49,0.84,0.88,0.68,2021,6
C1214190,ACC2173940,228931.01,16012.55,53583.02,0.59,0.76,0.47,2021,1
C4336992,ACC217402732,110758.71,16213.75,18782.45,0.61,0.7,0.97,2022,4
C2261517,ACC217421716,258597.24,33595.67,54412.16,0.69,0.68,0.84,2021,10
C3585224,ACC217426543,187653.62,29118.07,20711.66,0.37,0.71,0.84,2021,7
C1126073,ACC217426757,138272.68,27162.89,18626.18,0.6,0.94,0.62,2021,7
C6019030,ACC217428294,395004.08,59093.3,92581.6,0.81,0.49,0.4,2021,7
C2122862,ACC217452550,123844.15,28514.79,34424.85,0.98,0.62,0.97,2021,8
C6335688,ACC217470786,82813.17,24316.68,17617.99,0.53,0.66,0.8,2022,8
C9038648,ACC217486248,143791.05,42116.43,39260.44,0.62,1.03,1.06,2021,8
C1614184,ACC217489010,130737.75,12298.34,36089.48,0.79,1,0.92,2021,7
C2932129,ACC217491433,156018.3,35891.9,26048.6,0.65,0.9,0.46,2021,1
C3626224,ACC217500677,377731.87,67990.62,47256.37,NA,NA,0.8,2021,1
C8533162,ACC217501812,115333.28,18971.36,13125.83,0.57,0.89,NA,2021,4
C6028913,ACC217534609,227501.07,38858.6,33999.11,0.48,0.68,0.86,2021,8
C6732863,ACC217540341,229299.26,42408.62,47771.95,0.73,NA,0.81,2022,1
C6614116,ACC217568785,149052.6,21098.65,24368.03,0.81,0.76,1,2022,4
C4910913,ACC217574231,76533.42,22275.18,12471.71,0.59,0.71,0.8,2022,4
C3114163,ACC217648972,156918.64,31865.01,27464.53,0.69,0.58,0.82,2021,1
C7534668,ACC2177323,103827.22,12855.71,28515.63,0.6,0.89,0.89,2021,1
C8828323,ACC217732724,91094.36,13703.17,10638.02,0.59,0.87,0.53,2022,4
C3928155,ACC217761858,163191.34,26429.6,57178.44,0.93,0.71,NA,2021,7
C6112275,ACC217789416,333088.01,41560.5,99595.1,0.47,0.77,1.03,2021,7
C8567518,ACC217798303,145577.16,31409.02,49977.51,0.75,0.85,0.85,2022,7
C7832390,ACC21783629,122665.19,16687.43,30655.58,0.73,0.91,0.68,2021,9
C6619383,ACC217841669,75791.37,10358.87,14162.95,0.5,NA,0.73,2021,9
C8625582,ACC217845585,139765.75,29568.43,15175.86,0.57,0.37,0.56,2021,9
C2511141,ACC217856198,147483.94,42499.59,20026.26,0.83,0.65,0.81,2022,4
C1120139,ACC217882571,126932,22631.2,32982.15,1.03,0.57,0.5,2022,4
C6228859,ACC217896732,142149.51,27934.19,33551.59,0.9,0.89,0.81,2021,10
C2323557,ACC217909615,152207.79,19986.47,30359.42,0.92,0.85,NA,2021,9
C5518672,ACC2179297,268376,30745.89,96234.43,0.81,1.06,0.77,2022,9
C7732937,ACC217930505,222403.96,81990.56,28028.01,0.94,0.96,0.52,2021,9
C4613380,ACC217963739,161310.95,23137.53,25353.44,0.77,0.93,NA,2021,9
C2541024,ACC217966080,241065.49,40632.28,59591.87,0.92,1.02,0.49,2022,9
C7231926,ACC217969388,143373.83,40312.09,30424.04,0.47,0.62,0.99,2022,9
C8977174,ACC217976155,290721.61,55600.5,50515.87,0.59,NA,0.62,2022,9
C3362057,ACC217990743,163724.46,15509.28,33505.16,0.41,0.78,0.71,2022,9
C5424330,ACC217994575,79318.19,31982.68,9806.95,0.7,0.62,0.72,2021,9
C6542817,ACC217994758,107195.88,14958.06,27808.28,0.25,0.69,0.65,2021,9
C3521941,ACC217996351,242901.04,37706.54,29788.51,0.98,0.65,0.91,2021,9
C2261175,ACC217996820,285647.46,34140.57,73089.86,0.99,0.84,0.72,2022,9
C1122140,ACC217999334,107593.71,25079.69,17594.74,0.47,0.95,NA,2022,7
C6635322,ACC21800042,245407.46,45039.64,87748.62,0.87,0.72,0.54,2022,8
C3968214,ACC218012900,165752.15,46678.04,25641.99,0.96,1.04,0.65,2022,7
C1816746,ACC218013470,308704.93,65138.8,79706.97,0.36,0.54,0.94,2021,10
C8124075,ACC218046735,79642.8,16992.37,9315.58,0.56,0.88,0.98,2021,7
C5523068,ACC218073372,217767.73,9963.87,76196.08,NA,0.61,0.91,2021,1
C4132858,ACC21808783,74530.81,20372.13,9504.58,0.2,0.46,0.69,2022,4
C8177344,ACC218142446,214676.24,50463.99,25602.68,0.46,0.57,0.65,2021,6
C4929277,ACC218145012,99682.97,21701.81,13838.13,1.03,0.89,0.55,2021,4
C5843575,ACC218178735,123355.88,19041.34,33915.88,0.82,0.42,0.63,2021,1
C6025239,ACC21823947,149980.92,17904.06,40352.88,0.6,0.89,0.87,2021,6
C4840027,ACC218243346,112747.11,21197.3,15712,0.68,0.5,NA,2021,4
C7427019,ACC218284384,215840.71,33385.57,41019.65,0.72,0.71,0.87,2021,1
C4430885,ACC218306812,109851.26,26346.04,24256.54,0.91,0.5,0.6,2021,4
C6786653,ACC218318771,182222.75,61918.07,41185.69,0.86,0.37,0.74,2022,6
C4510072,ACC218319429,252101.5,23379.3,59798.83,0.74,0.65,0.79,2022,1
C6416855,ACC218327560,197609.24,40222.35,33374.51,0.98,0.57,0.69,2021,4
C5313951,ACC218328952,200686.83,24194.27,51256.83,0.58,0.69,0.62,2021,1
C4320611,ACC218346609,199937.55,25042.14,31599.44,0.66,0.16,0.67,2021,8
C4857372,ACC218352416,164664.37,49453.56,51886.18,0.66,0.56,0.78,2021,7
C1511728,ACC218365594,167798.26,22844.57,36730.08,0.7,0.88,0.63,2021,10
C6013870,ACC218414712,390472.46,10045.02,46039.91,0.92,0.92,0.82,2021,8
C6039333,ACC218429720,168169.05,32884.84,20225.8,0.94,0.83,0.72,2021,1
C7034647,ACC218440117,165853.04,9423,28914.08,0.31,0.69,0.7,2022,6
C1112611,ACC218441954,233416.45,38774.31,46362.03,0.5,0.75,1.07,2021,1
C8515852,ACC218485778,335410.23,24072.46,43228.17,0.79,0.91,0.56,2021,1
C5924963,ACC218527969,288440.79,30430.54,35917.79,0.77,0.83,0.83,2021,9
C2741157,ACC218552318,141369.3,21561.92,27603.1,0.98,0.93,0.45,2021,9
C7121842,ACC2186007,518935.16,45518.62,97232.45,0.44,0.99,0.5,2021,6
C5521942,ACC218606742,123795.18,22308.15,25122.86,0.68,0.29,0.73,2022,1
C6633081,ACC218646488,144943.23,15627.84,32715.97,0.54,0.35,NA,2021,4
C4337819,ACC218649420,229642.51,28169.8,40612.01,NA,0.77,0.71,2021,1
C8436745,ACC218678351,258544.73,27470.91,64558.27,0.97,0.66,0.64,2021,7
C7641032,ACC218680428,108021.36,26716.55,32350.28,0.48,NA,0.55,2021,10
C6435675,ACC218689886,312611.23,27062.95,70983.8,0.84,0.76,0.9,2021,8
C1582550,ACC218702682,173104.03,37160.83,50039.95,0.58,0.92,NA,2021,9
C7240790,ACC218729406,143725.56,18696.49,36451.12,0.58,0.46,0.53,2021,8
C9029533,ACC218736117,175316.1,49099.67,34764.78,0.67,0.61,0.84,2021,9
C4640621,ACC218740490,197789.9,19675.35,47757.75,0.72,0.81,NA,2022,9
C6714850,ACC218779652,187588.39,16717.31,49348.63,0.99,0.52,0.7,2021,9
C5737770,ACC21881076,122875.77,27376.9,21007.77,0.34,0.85,0.29,2021,9
C6837983,ACC218812271,100341.77,25707.54,26462.16,0.91,0.89,0.69,2021,9
C1544749,ACC218812464,167477.68,36368.79,37672.16,0.93,0.79,0.54,2022,9
C1140347,ACC218820848,283463.6,42015.78,52078.66,0.98,0.95,0.82,2021,10
C6327434,ACC218844228,298054.04,52581.26,54626.34,0.73,0.69,0.7,2021,8
C7541964,ACC218881364,79794.84,17408.25,18998.41,0.64,0.13,0.78,2021,10
C8821579,ACC218897303,117021.03,12710.42,41065.97,0.85,0.98,0.79,2021,1
C5639311,ACC218922911,196930.16,26795.87,74963.61,0.63,0.54,0.5,2021,1
C6885661,ACC218948199,195467.73,21465.34,31392.07,0.65,0.57,0.71,2021,4
C6817618,ACC218976539,143675.43,20357.12,43921.27,0.64,0.77,0.31,2022,5
C5819973,ACC218978785,94252.78,42963.51,31224.27,0.52,0.41,0.73,2021,4
C3022915,ACC218995156,155191.64,39101.23,54379.53,0.67,0.76,0.51,2021,6
C9019250,ACC219005502,239513.35,21357.06,58900.27,0.44,0.68,0.57,2021,1
C5311380,ACC219015703,83748.68,29675.48,29109.3,0.56,0.65,0.54,2022,1
C8227586,ACC219027424,110632.84,44890.6,24130.88,0.57,0.64,0.82,2022,1
C5314556,ACC219044422,156875.95,33680.41,55661.13,0.77,0.89,0.62,2021,1
C7132713,ACC219124117,282256.25,33266.18,35180.33,0.58,NA,0.7,2021,4
C1121824,ACC219139889,331957.9,58160.3,71493.43,0.8,0.89,0.63,2022,1
C7540089,ACC219209165,105623.14,55679.8,27978.62,0.67,0.35,0.44,2022,6
C2131968,ACC2192103,108304.62,27141.55,17929.58,0.68,0.48,NA,2022,6
C3634023,ACC219213381,98772.84,19260.71,17448.96,0.89,0.61,0.93,2022,10
C5952626,ACC219243873,189405.16,8352.53,21501.21,0.93,0.64,0.46,2021,7
C1618863,ACC219262733,192277.09,33369.27,25554.07,NA,0.75,0.82,2021,10
C5328990,ACC219283053,182369.02,21839.93,51107.39,0.9,1.03,0.72,2021,7
C6122118,ACC219288324,191486.04,27742.62,74554.85,0.59,NA,0.85,2022,10
C5532573,ACC219296213,80152.01,39164.89,13960.18,0.75,1.01,0.66,2021,10
C2539539,ACC219301662,338786.05,52871.35,74122.79,NA,NA,0.76,2022,6
C2033781,ACC219329419,144111.82,22945.5,31975.39,0.98,0.59,0.93,2021,1
C1019672,ACC219339984,168483,7824.75,31959.2,1.09,NA,NA,2021,4
C8034652,ACC219354262,167458.14,26061.27,57317.02,1.04,0.76,0.52,2021,4
C2680985,ACC219359236,167799.08,16704.31,55967.61,0.82,0.68,0.91,2021,4
C3534645,ACC219370368,200495.58,37023.12,63570.51,0.66,0.78,1.07,2022,8
C2442591,ACC219418712,364225.86,30591.07,42329.4,0.99,0.61,1.03,2021,7
C2641159,ACC219421466,288497.78,43674.6,44765.02,0.79,0.72,0.48,2022,9
C7237224,ACC219466893,145214.17,37172.64,31994.32,0.84,NA,0.99,2022,9
C8821268,ACC219506654,155443.91,16765.66,35439.77,0.49,NA,0.45,2022,9
C7617790,ACC219513894,80176.36,11109.48,13531.42,0.65,0.83,0.75,2021,9
C4534290,ACC219564863,132349.99,35749.9,25612.13,0.43,0.72,0.55,2021,9
C3215651,ACC219573335,127136.4,19408.95,25294.47,0.85,0.29,0.89,2021,9
C5536833,ACC219590697,143948.17,20036.23,47067.52,0.61,0.69,0.8,2021,1
C5531911,ACC21961388,292731.96,35739.23,56368.96,0.94,0.74,0.85,2021,4
C5770490,ACC219630874,83981.88,34457.79,32730.19,0.62,0.63,0.55,2021,4
C1617128,ACC219639383,372971.78,54698.66,42533.77,0.53,0.89,0.93,2022,4
C6618150,ACC219651464,236455.46,47957.99,43485.28,0.88,0.2,0.79,2022,1
C8541958,ACC219672860,99348.95,19840.21,36246.96,0.57,0.79,0.75,2021,8
C3190081,ACC219689302,171819.61,50229.68,56266.18,0.3,0.72,0.85,2022,10
C2259053,ACC219701466,105549.93,23590.79,22077.84,1.09,0.74,0.83,2021,9
C4535160,ACC21971208,240222.28,63936.9,32755.19,0.74,0.58,0.94,2021,4
C7018529,ACC219770603,147462.42,39238.38,37069.76,0.87,0.79,0.36,2022,6
C2878633,ACC219785516,267000.4,62420.39,30649.06,0.94,0.76,0.56,2022,6
C1813257,ACC219786660,148287.92,24757.5,28488.3,0.85,0.69,0.79,2021,1
C5695878,ACC219801623,114124.62,13349.54,22870.79,0.51,1.04,0.8,2021,9
C2324046,ACC219836826,177934.39,21011.38,25407.54,0.89,0.84,0.78,2021,9
C2234980,ACC219847422,220006.85,47560.54,32379.05,0.57,0.69,0.84,2022,9
C3540046,ACC219852458,385815.33,33697.59,76406.98,0.78,0.79,0.77,2021,9
C6979134,ACC219939197,161220.2,40486.95,40369,0.9,0.38,0.97,2021,9
C2853248,ACC219960731,171274.65,16956.07,21690.46,0.58,NA,0.79,2021,9
C2941557,ACC220060169,142814.84,37397.07,52025.86,0.99,0.66,0.86,2021,9
C4317484,ACC220064191,198830.54,17630.74,24753.11,0.48,0.82,0.64,2021,9
C6748715,ACC220067526,173376.86,29918.43,35273.94,0.84,0.79,0.76,2021,9
C2338366,ACC220070676,254076.09,41380.15,81528.28,0.5,0.82,0.66,2021,9
C4076882,ACC220144764,106648.42,23330.5,29012.06,0.45,0.66,0.67,2021,9
C5537145,ACC220190524,242852.74,27271.63,44597.64,0.61,0.52,0.75,2021,8
C4731357,ACC220197896,251293.18,34405.46,53839.68,0.72,1.09,0.77,2022,1
C8614626,ACC220210451,149414.99,11009.6,19552.51,0.85,0.94,0.94,2022,4
C5521938,ACC220219185,154339.82,15755.25,35657.66,0.71,NA,0.51,2022,4
C7527689,ACC22022134,151104.03,22991.12,17267.25,0.58,0.7,0.88,2021,1
C7241919,ACC220256422,157779.97,19442.22,20028.72,0.75,0.64,0.62,2021,4
C7613680,ACC220273273,46755.03,15077.55,5376.55,0.86,0.69,0.89,2021,1
C7523674,ACC22028930,144137.92,29256.54,29978.51,NA,0.94,0.81,2021,1
C2920742,ACC220300583,123032.25,21013.51,32273.47,0.74,0.86,0.99,2022,4
C4527490,ACC220306894,104362.24,25029.03,19858.61,0.82,0.77,0.66,2022,6
C5333944,ACC220311653,251932.89,60821.25,30128.06,0.68,NA,0.47,2021,6
C8922066,ACC220353438,127516.73,61036.65,42547.8,0.83,0.97,0.54,2021,4
C6518270,ACC220359510,137651,12305.66,16755.81,0.48,0.42,1.05,2021,6
C5410475,ACC220365826,67127.88,13338.37,16352.2,0.6,0.56,0.62,2022,1
C3328226,ACC220405640,142437.67,26835.42,42908.05,0.97,0.15,0.77,2021,4
C6314851,ACC220448505,136044.1,11531.4,25333.73,0.09,0.65,0.97,2021,6
C7418545,ACC220458824,271724.72,47435.46,44062.13,0.74,0.95,0.82,2022,6
C5514062,ACC220517469,132486.66,20655.34,22387.86,0.92,0.92,0.74,2021,1
C1316246,ACC220521357,72797.75,16635.76,16217.69,0.52,0.27,0.86,2021,6
C5930080,ACC220557955,87711.01,6486.84,11776.96,0.67,0.86,0.86,2021,4
C2340914,ACC220591695,179802.61,40641.66,50810.64,0.76,NA,0.76,2021,6
C1136081,ACC220603719,215573.09,44389.13,28402.97,0.74,0.93,0.96,2021,1
C2737646,ACC220610561,174928.23,15302.69,40492.28,NA,0.56,0.8,2021,4
C5117418,ACC220634221,99532.79,15741.36,34371.75,0.69,0.76,0.27,2022,4
C2629530,ACC220651443,160246.69,25968.59,30675.32,0.61,0.58,0.78,2021,10
C7722945,ACC220656751,224252.36,29962.88,32700.79,1.05,0.61,0.58,2022,7
C8563051,ACC220660580,237651.47,13747.51,41524.72,0.63,0.3,0.79,2022,10
C2535443,ACC220666120,116871.16,22893.17,17452.91,0.62,0.87,0.51,2022,8
C8329478,ACC220674521,214208.75,24677.75,31853.08,0.91,0.85,0.45,2021,7
C3228369,ACC220724756,176096.85,45814.37,34647.2,0.34,0.66,0.57,2021,10
C6415728,ACC220730318,302089.99,72359.01,70722.33,0.86,1.04,0.77,2021,10
C2244827,ACC220736407,94635.39,17164.67,31882.97,0.85,0.94,0.93,2022,1
C5610792,ACC220781022,119132.24,22675.06,36175.4,1,0.84,0.62,2021,6
C1125540,ACC220786219,166550.9,24392.79,53277.03,NA,0.68,0.78,2022,6
C6826685,ACC220824308,440918.32,35599.96,104596.89,0.74,0.24,0.94,2022,1
C4824776,ACC220848292,79282.1,27958.55,9477.52,0.63,0.6,0.6,2021,4
C7630891,ACC220869872,209164.4,37358.47,31860.51,0.92,1.07,0.77,2021,4
C2623913,ACC220891551,101309.14,32071.23,25045.12,0.48,0.94,0.66,2021,6
C6010583,ACC22093088,69793.99,29799.03,19639.88,0.64,1,0.92,2021,4
C2314489,ACC220941589,118269.04,27586.76,21128.8,0.83,0.23,0.63,2021,1
C8839050,ACC220976473,115673.22,13291.59,34092.17,0.97,0.96,0.81,2021,4
C6966125,ACC221089076,156946.83,21715.62,53652.95,NA,0.82,0.48,2021,10
C7137669,ACC221132551,85588.28,44536.47,17893.72,0.89,0.8,0.79,2021,9
C7477676,ACC221137808,145942.64,25975.29,26604.17,0.85,NA,0.43,2021,9
C6119512,ACC221166369,68970.57,18027.72,13465.27,0.86,0.95,0.75,2022,9
C3520929,ACC221206003,80080.23,11353.35,13193.47,0.79,0.68,0.92,2021,9
C8823761,ACC221210989,477623.22,150939.99,125214.9,0.51,0.9,0.94,2021,9
C5123330,ACC221216207,303185.67,15320.94,67910.21,0.77,1.03,0.65,2021,9
C5521076,ACC221217347,143011.07,14316.33,35979.14,0.83,1.07,0.7,2021,4
C1314544,ACC221219549,158361.42,26306.42,56314.67,0.79,0.62,0.86,2021,1
C6013886,ACC221249809,186348.17,19101.78,29646.04,0.84,0.79,0.94,2021,1
C6217614,ACC221288933,118502.78,41262.72,35368.65,0.61,NA,0.68,2021,4
C5724463,ACC221320954,94633.08,23778.17,22943.91,0.73,0.83,0.61,2021,6
C5217215,ACC221327012,86076.77,29986.11,14447.48,0.84,0.56,0.58,2021,1
C1842711,ACC221351879,113794.53,25653.18,19426.72,0.78,0.56,0.82,2021,6
C3641636,ACC221355607,132374.16,37524.85,17363.03,0.61,0.71,0.87,2021,10
C2421790,ACC221371853,97056.86,38687.84,13568.11,1.01,0.62,0.93,2021,7
C2216078,ACC221379172,129965.54,12757.4,15746.81,0.76,0.84,0.69,2022,9
C6810551,ACC221380636,287170.23,13839.67,67562.99,0.5,0.76,0.97,2021,8
C9013226,ACC221405486,344038.13,51540.08,74084.6,0.35,0.58,0.89,2021,9
C5230589,ACC221426952,95735.24,20051.94,23213.72,0.98,0.89,0.83,2022,9
C7172068,ACC221445777,79331.96,29697.73,13836.41,0.47,0.53,0.82,2021,9
C3325848,ACC221448211,190707.83,55906.49,23991.26,NA,0.21,0.98,2021,9
C5934155,ACC221468059,339138.98,29343.82,43718.72,0.81,0.74,0.82,2021,9
C4334226,ACC221468149,189476.82,34124.59,41374.67,0.92,0.82,0.97,2022,9
C8210251,ACC221560915,40229.51,10062.03,6319.19,0.55,0.55,0.55,2021,9
C4510813,ACC221570534,51390.3,5807.44,18992,0.54,0.85,0.75,2022,9
C4936373,ACC221652138,219523.45,36349.52,54114.4,0.47,0.71,0.87,2021,9
C4726569,ACC2216580,150145.95,36699.11,32753.67,0.64,0.77,0.99,2021,7
C3728370,ACC221674920,133046.05,16616.5,23475.77,0.64,0.75,0.53,2022,8
C2010285,ACC221709013,343287.59,42668.27,68204.88,0.97,1.06,0.7,2021,8
C2110327,ACC221750306,181202.15,10131.91,69929.99,0.59,0.97,0.4,2021,8
C3227216,ACC221760213,96122.88,8684.96,15984.01,0.85,0.76,0.98,2022,4
C1640767,ACC22178577,225125.72,32045.18,31103.89,0.95,1.09,0.74,2021,4
C7317320,ACC22179344,62122.54,21889.66,9247.66,0.82,0.65,0.89,2022,1
C3586552,ACC221800560,262540.39,43663.34,42484.56,0.77,0.52,0.79,2021,6
C6237487,ACC221808837,151679.17,38811.67,18721.22,0.8,0.76,NA,2022,1
C2143222,ACC221818255,335981.2,44358.52,70694.63,0.94,1.03,0.75,2022,4
C4230918,ACC221824984,137439.35,20070.78,22545.22,0.47,0.87,0.61,2021,4
C8790592,ACC221843091,101416.49,9753.87,38269.44,0.43,0.59,0.58,2021,6
C1449482,ACC221861918,348561.35,36325.86,57330.76,0.4,0.5,0.97,2022,6
C5672845,ACC221883913,93295.06,14201.89,18716.4,0.56,0.71,0.78,2021,1
C6669771,ACC221904669,143805.69,37221.49,20593.9,0.87,0.83,1.07,2021,6
C1612315,ACC221949761,99118.33,11402.61,11877.8,0.85,0.51,0.47,2021,1
C2213524,ACC221958356,190863.06,50708.51,43947.97,0.95,NA,0.58,2021,7
C2028772,ACC221964279,241540,16044.44,29344.19,0.57,NA,NA,2021,10
C2021532,ACC221972634,234425.24,32577.44,66879.38,0.24,0.81,0.57,2021,8
C4538378,ACC22198416,155645.86,28380.66,43034.12,0.62,0.99,0.8,2021,7
C8652489,ACC221984570,122483.97,27155.82,22046.38,NA,0.44,0.96,2021,10
C5613489,ACC222018767,174484.73,38915.39,18431.21,0.48,0.68,0.95,2021,10
C7410853,ACC222081032,245324.55,66819.03,30086.87,NA,0.86,0.74,2021,10
C7313876,ACC222081513,134042.26,11863.8,44232,0.59,0.89,0.58,2021,10
C3614856,ACC222095805,169395.63,14369.38,30065.04,0.56,0.56,0.52,2022,10
C4938943,ACC222114359,142322.46,28505.11,35906.05,0.51,0.76,0.62,2021,7
C2422829,ACC222116032,149284.61,20136.36,50749.48,NA,0.81,1,2022,7
C8633068,ACC222116458,229736.69,28553.65,25425.81,0.76,0.76,0.73,2022,6
C8424271,ACC222137540,432162.89,32275.43,139512.81,0.68,0.87,0.74,2021,8
C7732142,ACC22213934,350484.36,56453.56,50109.76,0.95,0.82,0.99,2022,4
C3212240,ACC222184111,167946.21,35950.12,28402.43,0.74,NA,0.68,2021,1
C6811070,ACC222205191,262043.36,38171.02,42139.37,0.18,0.32,0.88,2021,4
C6025157,ACC222230035,169855.05,12600.93,18366.11,NA,NA,1.04,2021,1
C6291392,ACC222280743,205010.3,14467.72,25949.62,0.44,0.9,0.92,2021,4
C3819175,ACC222294504,336724.02,8367.27,39614.35,0.66,0.43,0.76,2022,4
C5437454,ACC222299167,302534.63,33937.35,66281.75,0.49,0.77,0.73,2022,10
C2427158,ACC222329918,123753.06,12841.93,29752.87,0.32,0.47,0.9,2022,9
C6426324,ACC222331955,187403.17,57289.45,58032.73,0.78,0.83,0.71,2021,9
C3484178,ACC222343918,107412.93,21776.22,19796.59,0.83,0.67,0.6,2021,9
C2920939,ACC222370499,198438.45,9759.73,40959.68,0.87,0.56,0.63,2021,9
C6944255,ACC222377459,141732.48,45360.53,32031.85,0.49,0.56,0.53,2022,9
C5061667,ACC222382705,284934.71,28663.7,39824.7,0.58,1.05,NA,2021,4
C3212080,ACC222382960,113746.61,17491.09,22445.99,0.94,0.93,0.64,2021,4
C7610431,ACC222392484,188694.73,11948.85,62258.68,0.45,0.7,0.83,2022,4
C8458386,ACC222412098,56020.53,38044.04,14462.05,0.95,0.64,0.75,2021,4
C4594757,ACC222412393,197834.25,10003.59,33124.81,0.5,0.89,1.03,2021,4
C4028178,ACC222427379,109948.58,27521.45,41621.03,1.03,0.46,0.66,2021,4
C6340270,ACC222427864,225763.12,34124.91,40313.77,0.84,0.6,1.08,2021,1
C4642080,ACC222441014,170739.72,26232.86,42086.73,0.78,0.76,0.67,2021,4
C6297889,ACC222452549,193349.75,30520.51,68224.1,0.96,0.71,0.73,2021,4
C4263526,ACC222455550,103511.02,40767.9,20735.21,0.59,0.69,0.84,2022,7
C8832254,ACC2224563,175233.28,24711.46,41367.46,0.88,0.65,0.8,2022,10
C1029978,ACC222477073,136890.17,9461.85,22916.94,0.85,0.54,0.76,2021,10
C2912715,ACC222479275,88487.56,19392.1,14835.54,1.07,0.48,0.83,2021,8
C8724792,ACC222479988,183828.85,12378.89,66823.04,0.72,0.48,0.89,2021,7
C4691361,ACC222480419,121531.17,30797.12,16798.02,0.83,0.6,0.64,2021,10
C4814851,ACC222488577,318262.93,45196.61,108169.22,0.89,1.03,0.69,2021,9
C7510942,ACC222509276,156446.21,61532.6,48016.23,0.83,0.31,0.85,2021,9
C3634266,ACC222517468,171389.77,16212.56,21688.05,0.69,0.72,0.77,2021,8
C6827656,ACC222524811,113708.95,15363.95,33845.32,0.52,0.68,0.5,2021,8
C8832653,ACC222534181,155459.95,40747.91,28976.81,0.75,0.9,0.74,2022,9
C5222577,ACC222547227,344729.82,37326.37,101357.54,0.91,0.47,0.91,2021,9
C7930112,ACC222572407,116597.49,26006.89,13037.6,0.51,0.55,0.69,2021,9
C3758036,ACC22258125,387278.13,27856.08,57286.33,0.66,NA,0.64,2021,9
